20468	11 06 2014 18 46 46
20473	11 07 2014 20 43 20
20474	11 08 2014 00 27 39
20490	11 10 2014 09 03 42
20491	11 10 2014 09 38 38
20493	11 10 2014 16 21 15
20519	11 14 2014 07 24 16
20522	11 14 2014 14 59 22
20523	11 14 2014 16 32 35
20526	11 14 2014 22 14 40
20527	11 15 2014 02 44 46
20530	11 15 2014 12 07 19
20534	11 15 2014 23 36 02
20537	11 16 2014 03 42 37
20540	11 16 2014 07 51 05
20543	11 16 2014 16 51 02
20553	11 18 2014 11 21 01
20561	11 19 2014 14 18 02
20562	11 19 2014 15 35 24
20566	11 20 2014 00 36 01
20567	11 20 2014 03 03 05
20568	11 20 2014 05 10 54
20570	11 20 2014 09 16 29
20578	11 22 2014 22 00 10
20589	11 24 2014 10 01 29
20590	11 24 2014 12 01 31
20592	11 24 2014 15 15 47
20602	11 26 2014 10 48 48
20603	11 26 2014 18 56 00
20607	11 27 2014 16 27 28
20611	11 28 2014 11 43 43
20633	12 01 2014 08 48 37
20637	12 02 2014 09 09 07
20638	12 02 2014 10 54 56
20659	12 04 2014 16 05 03
20660	12 04 2014 18 09 00
20685	12 08 2014 09 18 25
20686	12 08 2014 11 02 00
20707	12 11 2014 11 24 46
20741	12 15 2014 06 01 58
20742	12 15 2014 07 07 43
20761	12 17 2014 10 51 58
20798	12 22 2014 06 16 41
20799	12 22 2014 08 19 16
20821	12 25 2014 09 00 19
20850	12 29 2014 06 44 59
20852	12 29 2014 08 51 00
20860	12 30 2014 13 27 16
20861	12 30 2014 14 11 09
20862	12 30 2014 14 19 58
20863	12 30 2014 14 31 31
20864	12 30 2014 14 54 29
20865	12 30 2014 15 01 55
20885	01 02 2015 11 53 12
20889	01 02 2015 19 43 09
20917	01 06 2015 08 15 45
20951	01 09 2015 08 16 22
20952	01 09 2015 10 24 56
20971	01 12 2015 05 20 14
20972	01 12 2015 05 42 31
20973	01 12 2015 07 50 39
21101	02 02 2015 09 22 11
21102	02 02 2015 10 18 39
21108	02 03 2015 01 52 14
21109	02 03 2015 03 59 08
21112	02 03 2015 09 01 34
21115	02 03 2015 14 03 02
21137	02 05 2015 15 07 55
21138	02 05 2015 16 35 06
21139	02 05 2015 17 09 18
21140	02 05 2015 19 17 21
21141	02 05 2015 23 07 52
21144	02 06 2015 14 59 53
21145	02 06 2015 16 53 02
21146	02 06 2015 18 46 26
21150	02 07 2015 09 26 04
21151	02 07 2015 11 34 55
21194	02 13 2015 14 09 28
21195	02 13 2015 16 30 50
21197	02 14 2015 00 40 12
21198	02 14 2015 08 33 40
21548	04 05 2015 23 05 34
21549	04 06 2015 01 09 57
21557	04 07 2015 06 57 17
21558	04 07 2015 09 03 20
21561	04 07 2015 14 27 40
21596	04 12 2015 11 54 40
21597	04 12 2015 14 10 30
21754	05 03 2015 19 51 22
21766	05 05 2015 09 05 45
21767	05 05 2015 10 00 35
21869	05 18 2015 11 05 16
21897	05 21 2015 11 43 19
21959	05 28 2015 09 14 25
21979	05 29 2015 08 35 21
21980	05 29 2015 11 08 50
21985	05 30 2015 07 38 56
22036	06 08 2015 14 57 21
22037	06 08 2015 15 27 09
22038	06 08 2015 16 15 39
22054	06 10 2015 14 53 56
22055	06 10 2015 16 54 49
22056	06 10 2015 21 30 23
22063	06 11 2015 20 29 34
22068	06 12 2015 09 26 55
22103	06 15 2015 20 27 27
22105	06 15 2015 22 44 10
22106	06 16 2015 00 44 12
22107	06 16 2015 02 43 11
22115	06 17 2015 13 51 44
22123	06 18 2015 08 37 56
22155	06 21 2015 23 07 59
22166	06 23 2015 07 36 11
22167	06 23 2015 09 45 28
22185	06 25 2015 09 35 15
22186	06 25 2015 11 38 20
22187	06 25 2015 17 50 34
22256	07 01 2015 18 21 06
22265	07 02 2015 17 49 20
22318	07 08 2015 09 00 32
22326	07 09 2015 01 13 26
22327	07 09 2015 03 13 02
22328	07 09 2015 05 11 46
22329	07 09 2015 07 12 00
22330	07 09 2015 07 47 17
22370	10 01 2015 11 43 39
22371	10 01 2015 12 24 20
22383	10 09 2015 23 59 07
22384	10 10 2015 01 46 00
22386	10 10 2015 05 14 23
22387	10 10 2015 06 48 21
22388	10 10 2015 08 21 48
22389	10 10 2015 11 33 45
22390	10 10 2015 12 26 01
22391	10 10 2015 12 59 38
22392	10 10 2015 13 45 15
22393	10 10 2015 14 49 34
22394	10 10 2015 15 48 27
22396	10 10 2015 21 34 21
22397	10 11 2015 03 13 42
22399	10 11 2015 17 34 04
22400	10 11 2015 19 38 01
22402	10 12 2015 01 09 47
22417	10 15 2015 09 20 25
22458	10 19 2015 03 23 49
22460	10 19 2015 04 49 33
22464	10 19 2015 09 36 36
22485	10 22 2015 08 13 40
22621	11 08 2015 23 23 14
22622	11 09 2015 01 05 17
22624	11 09 2015 04 30 41
22628	11 09 2015 16 45 34
22629	11 09 2015 18 27 03
22630	11 09 2015 20 08 14
22660	11 14 2015 10 13 20
22663	11 14 2015 17 39 22
22669	11 15 2015 13 40 26
22670	11 15 2015 14 54 04
22672	11 15 2015 17 01 06
22679	11 16 2015 16 35 49
22680	11 16 2015 17 11 47
22701	11 19 2015 14 13 31
22702	11 19 2015 15 17 11
22703	11 19 2015 16 03 00
22819	12 03 2015 19 29 20
22820	12 03 2015 21 23 46
22837	12 07 2015 02 52 44
22863	12 10 2015 08 12 00
22864	12 10 2015 10 14 05
22898	12 14 2015 11 19 47
22916	12 17 2015 09 33 51
22917	12 17 2015 11 31 14
22920	12 17 2015 14 55 30
22958	12 22 2015 00 07 30
22960	12 22 2015 04 01 44
22963	12 22 2015 10 41 46
22976	12 24 2015 09 08 52
23002	01 15 2016 20 24 55
23003	01 15 2016 22 33 40
23006	01 16 2016 11 17 14
23007	01 16 2016 13 21 40
23072	01 25 2016 06 48 58
23102	01 28 2016 09 04 44
23103	01 28 2016 11 14 24
23104	01 28 2016 11 33 21
23105	01 28 2016 13 30 16
23108	01 28 2016 14 38 13
23135	02 01 2016 05 33 30
23136	02 01 2016 07 53 58
23137	02 01 2016 09 53 29
23186	02 07 2016 23 00 42
23187	02 08 2016 01 06 30
23188	02 08 2016 02 56 55
23189	02 08 2016 04 08 25
23190	02 08 2016 06 00 54
23224	02 11 2016 09 07 12
23225	02 11 2016 11 47 03
23243	02 13 2016 17 16 40
23244	02 13 2016 18 15 31
23256	02 15 2016 06 10 31
23257	02 15 2016 08 28 07
23258	02 15 2016 11 30 21
23260	02 15 2016 14 19 43
23261	02 15 2016 14 43 45
23275	02 18 2016 10 53 00
23276	02 18 2016 12 18 52
23287	02 20 2016 07 30 15
23310	02 22 2016 11 37 03
23318	02 24 2016 02 00 18
23319	02 24 2016 02 57 23
23321	02 24 2016 04 49 24
23370	02 28 2016 01 48 53
23371	02 28 2016 03 46 08
23372	02 28 2016 05 31 17
23374	02 28 2016 08 49 56
23388	03 05 2016 09 59 41
23389	03 05 2016 11 56 30
23394	03 06 2016 09 25 42
23395	03 06 2016 10 25 32
23396	03 06 2016 11 06 25
23403	03 06 2016 22 38 25
23404	03 06 2016 23 20 16
23405	03 07 2016 01 14 23
23406	03 07 2016 03 39 04
23407	03 07 2016 06 09 17
23408	03 07 2016 07 56 48
23432	03 09 2016 08 46 23
23433	03 09 2016 10 36 11
23434	03 09 2016 11 33 27
23473	03 13 2016 11 25 11
23487	03 14 2016 10 23 50
23523	03 17 2016 11 16 16
23524	03 17 2016 12 59 58
23551	03 21 2016 06 42 09
23552	03 21 2016 09 14 41
23553	03 21 2016 10 26 56
23599	04 02 2016 23 38 10
23621	04 07 2016 12 26 33
23622	04 07 2016 14 13 12
23637	04 09 2016 09 54 32
23638	04 09 2016 11 00 53
23684	04 14 2016 11 54 30
23685	04 14 2016 13 16 12
23686	04 14 2016 14 06 18
23687	04 14 2016 16 15 58
23729	04 20 2016 04 48 59
23730	04 20 2016 06 52 02
23731	04 20 2016 08 57 56
23732	04 20 2016 09 42 03
23739	04 20 2016 23 39 29
23740	04 21 2016 02 27 50
23743	04 21 2016 06 50 24
23744	04 21 2016 09 05 45
23801	05 04 2016 21 03 52
23803	05 05 2016 00 01 48
23805	05 05 2016 04 22 42
23806	05 05 2016 06 22 07
23808	05 05 2016 12 47 10
23839	05 10 2016 07 04 23
23840	05 10 2016 09 24 35
23841	05 10 2016 10 41 07
23842	05 10 2016 12 36 10
23863	05 13 2016 07 11 43
23864	05 13 2016 08 05 03
23865	05 13 2016 09 49 29
23866	05 13 2016 11 41 17
23890	05 16 2016 09 53 13
23891	05 16 2016 11 46 01
23908	05 18 2016 21 44 48
23909	05 18 2016 22 28 56
23914	05 19 2016 09 15 33
23915	05 19 2016 11 06 08
23916	05 19 2016 12 59 36
23946	05 23 2016 11 33 31
23947	05 23 2016 12 27 36
23985	05 30 2016 09 05 15
23986	05 30 2016 11 22 36
23987	05 30 2016 13 21 22
23988	05 30 2016 14 05 41
24053	06 09 2016 19 21 00
24054	06 09 2016 21 13 33
24055	06 09 2016 23 08 55
24056	06 10 2016 01 04 19
24057	06 10 2016 09 05 05
24058	06 10 2016 10 57 47
24059	06 10 2016 12 54 23
24060	06 10 2016 14 59 46
24067	06 10 2016 21 20 18
24068	06 10 2016 23 30 49
24069	06 11 2016 01 45 33
24070	06 11 2016 05 05 11
24071	06 11 2016 07 15 48
24072	06 11 2016 09 29 37
24073	06 11 2016 13 04 56
26949	02 28 2018 10 47 46
26939	02 26 2018 23 32 20
26938	02 26 2018 22 23 25
26934	02 26 2018 14 35 28
26933	02 26 2018 12 11 12
26932	02 26 2018 10 27 42
26870	02 20 2018 13 33 28
26867	02 20 2018 11 28 11
26866	02 20 2018 11 16 11
26865	02 20 2018 10 55 45
26864	02 20 2018 09 56 34
26863	02 20 2018 09 22 18
26862	02 20 2018 09 01 17
26861	02 20 2018 07 09 51
26856	02 19 2018 14 05 03
26855	02 19 2018 10 21 49
26788	02 12 2018 04 42 13
26787	02 12 2018 04 18 04
26783	02 11 2018 21 59 09
26782	02 11 2018 20 49 14
26781	02 11 2018 19 35 07
26776	02 11 2018 10 23 41
26757	02 10 2018 04 31 19
26754	02 09 2018 23 07 07
26750	02 09 2018 16 38 38
26735	02 08 2018 09 28 01
26734	02 08 2018 08 15 57
26708	02 05 2018 23 51 31
26685	02 04 2018 08 44 21
26684	02 04 2018 07 38 39
26682	02 04 2018 05 50 42
26681	02 04 2018 04 17 43
26650	02 01 2018 14 04 59
26649	02 01 2018 12 55 23
26648	02 01 2018 11 43 14
26611	01 29 2018 15 00 16
26574	01 27 2018 02 54 08
26573	01 27 2018 01 55 16
26572	01 27 2018 00 58 43
26571	01 26 2018 23 56 52
26519	01 22 2018 22 34 01
26518	01 22 2018 21 40 40
26515	01 22 2018 12 36 07
26513	01 22 2018 07 58 40
26512	01 22 2018 06 55 21
26454	01 13 2018 17 38 13
26453	01 13 2018 16 20 43
26451	01 13 2018 12 56 03
26450	01 13 2018 11 35 22
26448	01 13 2018 07 08 30
26447	01 13 2018 04 14 50
26446	01 13 2018 02 49 40
26433	01 11 2018 10 07 58
26422	01 10 2018 07 18 24
26421	01 10 2018 05 58 19
26386	01 07 2018 07 25 21
26385	01 07 2018 06 04 26
26351	01 03 2018 14 28 23
26350	01 03 2018 14 18 37
26349	01 03 2018 14 13 23
26348	01 03 2018 13 18 07
26343	01 03 2018 01 13 56
26342	01 02 2018 23 32 33
26341	01 02 2018 21 40 13
26339	01 02 2018 19 25 46
26338	01 02 2018 18 01 33
26337	01 02 2018 17 33 34
26320	12 30 2017 17 50 25
26319	12 30 2017 15 07 35
26294	12 27 2017 14 13 40
26293	12 27 2017 12 46 37
26272	12 25 2017 18 46 16
26271	12 25 2017 17 19 22
26270	12 25 2017 15 18 20
26269	12 25 2017 14 02 21
26268	12 25 2017 12 28 39
26251	12 24 2017 04 43 22
26250	12 24 2017 03 22 57
26249	12 24 2017 02 32 41
26202	12 18 2017 01 32 26
26201	12 18 2017 00 28 54
26146	12 10 2017 15 21 34
26145	12 10 2017 14 42 51
26144	12 10 2017 13 29 43
26142	12 10 2017 10 18 02
26141	12 10 2017 09 35 47
26140	12 10 2017 08 24 48
26138	12 10 2017 05 05 15
26137	12 10 2017 04 52 04
26136	12 10 2017 03 11 16
26115	12 08 2017 07 51 14
26114	12 08 2017 06 32 45
26107	12 07 2017 11 39 48
26106	12 07 2017 10 34 55
26104	12 07 2017 08 54 35
26090	12 05 2017 02 16 31
26089	12 05 2017 00 08 17
26084	12 04 2017 12 20 47
26081	12 04 2017 04 40 14
26080	12 04 2017 03 23 23
26053	11 30 2017 10 37 20
26052	11 30 2017 08 42 22
26025	11 27 2017 12 34 15
26024	11 27 2017 11 18 05
25873	10 31 2017 22 13 59
25872	10 31 2017 20 30 39
25871	10 31 2017 19 05 20
25870	10 31 2017 17 16 05
25869	10 31 2017 16 18 34
25863	10 30 2017 20 55 30
25831	10 25 2017 07 48 52
25830	10 25 2017 07 25 44
25829	10 25 2017 05 29 09
25828	10 25 2017 03 30 50
25826	10 24 2017 23 29 55
25825	10 24 2017 21 17 17
25824	10 24 2017 19 12 25
25807	10 22 2017 22 02 12
25806	10 22 2017 20 40 41
25805	10 22 2017 19 27 00
25804	10 22 2017 18 13 02
25803	10 22 2017 16 58 25
25802	10 22 2017 15 46 30
25801	10 22 2017 14 28 55
25800	10 22 2017 13 15 54
25799	10 22 2017 12 03 03
25797	10 22 2017 08 49 08
25796	10 22 2017 07 46 18
25795	10 22 2017 03 44 45
25793	10 22 2017 00 55 00
25792	10 21 2017 23 50 17
25791	10 21 2017 22 46 11
25789	10 21 2017 20 06 44
25788	10 21 2017 19 01 24
25787	10 21 2017 17 55 51
25784	10 21 2017 12 56 29
25783	10 21 2017 12 02 33
25782	10 21 2017 11 01 16
25780	10 21 2017 00 23 54
25779	10 20 2017 23 31 16
25778	10 20 2017 22 39 18
25776	10 20 2017 20 25 23
25775	10 20 2017 19 29 34
25774	10 20 2017 18 28 50
25762	10 19 2017 23 27 04
25761	10 19 2017 21 55 34
25760	10 19 2017 20 46 02
25753	10 19 2017 13 33 51
25745	10 18 2017 16 50 27
25741	10 18 2017 12 29 59
25720	06 16 2017 15 51 01
25612	06 01 2017 15 12 19
25611	06 01 2017 11 58 35
25610	06 01 2017 09 53 54
25587	05 30 2017 11 32 56
25586	05 30 2017 04 35 53
25585	05 30 2017 03 03 20
25581	05 29 2017 17 16 45
25579	05 29 2017 16 33 18
25578	05 29 2017 16 18 03
25577	05 29 2017 15 50 00
25576	05 29 2017 15 04 00
25552	05 26 2017 01 56 32
25551	05 26 2017 01 50 55
25499	05 22 2017 10 45 51
25451	05 10 2017 14 19 48
25441	05 08 2017 19 22 35
25440	05 08 2017 18 00 44
25316	04 24 2017 23 34 07
25314	04 24 2017 17 31 04
25313	04 24 2017 07 32 11
25300	04 22 2017 19 11 54
25295	04 22 2017 03 10 06
25259	04 18 2017 13 54 37
25258	04 18 2017 11 20 53
25256	04 18 2017 05 51 23
25255	04 18 2017 03 22 40
25253	04 17 2017 22 36 01
25252	04 17 2017 20 05 13
25247	04 17 2017 10 40 25
25246	04 17 2017 08 18 55
25166	04 10 2017 13 22 26
25162	04 10 2017 09 32 43
25050	03 30 2017 17 39 58
24973	03 20 2017 06 46 45
24927	03 14 2017 04 23 00
24926	03 14 2017 02 13 38
24925	03 14 2017 00 39 28
24923	03 13 2017 20 13 35
24922	03 13 2017 18 05 30
24920	03 13 2017 15 01 44
24883	03 09 2017 12 01 32
24882	03 09 2017 10 09 48
24881	03 09 2017 09 29 00
24880	03 09 2017 09 11 53
24849	03 06 2017 10 44 54
24848	03 06 2017 10 03 22
24718	02 20 2017 14 11 28
24717	02 20 2017 12 55 17
24716	02 20 2017 12 01 08
24715	02 20 2017 10 55 09
24714	02 20 2017 09 16 58
24649	02 13 2017 12 00 05
24599	02 08 2017 11 47 32
24598	02 08 2017 11 46 23
24597	02 08 2017 11 45 12
27861	06 18 2018 04 40 37
27857	06 17 2018 14 57 03
27825	06 14 2018 16 12 52
27819	06 12 2018 13 43 34
27818	06 12 2018 11 21 01
27809	06 11 2018 06 19 27
27808	06 11 2018 03 35 40
27804	06 10 2018 20 23 49
27761	06 04 2018 12 19 17
27760	06 04 2018 11 35 47
27746	06 02 2018 19 18 48
27709	05 30 2018 02 28 23
27705	05 29 2018 07 59 01
27703	05 29 2018 03 46 50
27702	05 29 2018 01 32 35
27700	05 28 2018 20 39 46
27699	05 28 2018 18 13 08
27696	05 27 2018 20 48 35
27695	05 27 2018 18 17 54
27689	05 26 2018 17 20 54
27688	05 26 2018 14 46 50
27687	05 26 2018 13 29 50
27679	05 25 2018 18 12 51
27663	05 23 2018 06 04 44
27657	05 22 2018 17 52 07
27653	05 22 2018 11 36 05
27644	05 21 2018 08 52 24
27643	05 21 2018 05 43 34
27642	05 21 2018 02 33 25
27615	05 18 2018 08 51 43
27614	05 18 2018 06 21 41
27547	05 07 2018 09 39 58
27546	05 07 2018 08 05 15
27545	05 07 2018 05 56 37
27544	05 07 2018 03 49 20
27536	05 05 2018 11 23 11
27521	05 03 2018 20 33 34
27483	04 29 2018 01 35 06
27473	04 28 2018 08 29 15
27455	04 26 2018 14 17 03
27454	04 26 2018 13 34 50
27414	04 22 2018 10 57 39
27402	04 21 2018 07 21 27
27395	04 20 2018 10 28 10
27394	04 20 2018 08 00 31
27393	04 20 2018 05 56 45
27392	04 20 2018 03 57 52
27390	04 20 2018 00 00 14
27389	04 19 2018 22 05 22
27383	04 19 2018 09 10 23
27377	04 18 2018 17 09 06
27362	04 16 2018 15 42 00
27352	04 15 2018 20 05 37
27293	04 09 2018 13 19 23
27289	04 09 2018 08 43 13
27287	04 09 2018 05 56 59
27286	04 09 2018 04 45 45
27228	04 03 2018 10 39 12
27221	04 02 2018 14 53 16
27218	04 02 2018 06 23 55
27217	04 02 2018 05 14 08
27180	03 29 2018 10 04 37
27177	03 28 2018 19 56 03
27168	03 27 2018 18 43 03
27167	03 27 2018 17 15 40
27146	03 22 2018 10 23 04
27117	03 18 2018 22 54 43
27114	03 18 2018 20 36 01
27113	03 18 2018 16 47 09
27112	03 18 2018 15 06 10
27086	03 12 2018 13 55 13
27085	03 12 2018 11 04 30
27084	03 12 2018 09 08 51
27030	03 06 2018 08 15 36
27028	03 06 2018 05 08 47
27027	03 06 2018 03 48 53
27023	03 05 2018 17 58 23
27022	03 05 2018 16 49 51
27021	03 05 2018 15 39 06
27020	03 05 2018 13 39 04
27019	03 05 2018 12 29 29
27018	03 05 2018 11 05 11
27017	03 05 2018 10 10 40
27016	03 05 2018 10 01 53
